endTime,artistName,trackName,msPlayed
2024-09-09 02:48,Phoenix,1901,2902
2024-09-09 02:48,Beach House,Silver Soul,2066
2024-09-09 02:50,Pharrell Williams,Frontin' (feat. JAY-Z) - Club Mix,69032
2024-09-09 02:51,BROCKHAMPTON,TRIP,69938
2024-09-09 02:52,Arctic Monkeys,Do I Wanna Know?,77856
2024-09-09 02:52,Childish Gambino,Fire Fly,1439
2024-09-09 02:52,Kanye West,Barry Bonds,998
2024-09-09 02:52,Jauz,Feel The Volume,1509
2024-09-09 02:52,Noizu,Summer 91,2043
2024-09-09 02:52,BROCKHAMPTON,THUG LIFE,1927
2024-09-09 02:52,Vacations,Young,2159
2024-09-09 02:53,Tame Impala,Disciples,1114
2024-09-09 02:53,Coldplay,Adventure of a Lifetime - Matoma Remix,1764
2024-09-09 02:53,Flume,Depth Charge,63599
2024-09-09 02:53,Trippie Redd,It Takes Time,1555
2024-09-09 02:53,Lil Uzi Vert,20 Min,1671
2024-09-09 02:53,Trippie Redd,Space Time,1346
2024-09-09 02:53,Disclosure,When A Fire Starts To Burn,1486
2024-09-09 02:54,Chance the Rapper,Prom Night,10843
2024-09-09 02:54,Tame Impala,Is It True,2205
2024-09-09 02:55,Arctic Monkeys,505,78274
2024-09-09 02:55,KAYTRANADA,10% (feat. Kali Uchis),8661
2024-09-09 02:56,53 Thieves,three a.m.,1764
2024-09-09 02:56,Kendrick Lamar,The Recipe - Bonus Track,62415
2024-09-09 02:56,Playboi Carti,FlatBed Freestyle,1416
2024-09-09 02:56,Trippie Redd,I Got You,1532
2024-09-09 02:56,Trippie Redd,Elevate & Motivate (feat. YoungBoy Never Broke Again & Nel-Denarro),603
2024-09-09 02:57,Cordae,Bad Idea (feat. Chance the Rapper),1625
2024-09-09 02:57,53 Thieves,three a.m.,35456
2024-09-09 02:57,Daft Punk,Short Circuit,1277
2024-09-09 02:57,Trippie Redd,Elevate & Motivate (feat. YoungBoy Never Broke Again & Nel-Denarro),1695
2024-09-09 02:57,KRANE,Fake Friends,1578
2024-09-09 02:57,PinkPantheress,Pain,1486
2024-09-09 02:57,Kali Uchis,telepatía,1764
2024-09-09 02:57,The Weeknd,Save Your Tears,1787
2024-09-09 02:57,Vacations,Next Exit,1578
2024-09-09 02:57,XXXTENTACION,Jocelyn Flores,1439
2024-09-09 02:57,Logic,We Get High,1300
2024-09-09 02:58,The Weeknd,Secrets,32368
2024-09-09 02:59,Daft Punk,The Son of Flynn,52802
2024-09-09 02:59,Daft Punk,Rinzler,5085
2024-09-09 02:59,Daft Punk,Armory,882
2024-09-09 02:59,Daft Punk,The Game Has Changed,1184
2024-09-09 02:59,Daft Punk,Nocturne,1416
2024-09-09 02:59,Daft Punk,Adagio For TRON,626
2024-09-09 02:59,Daft Punk,Arena,1393
2024-09-09 02:59,Daft Punk,Recognizer,3088
2024-09-09 02:59,Daft Punk,Outlands,812
2024-09-09 03:00,Daft Punk,End of Line,44094
2024-09-09 03:01,The xx,Intro,1369
2024-09-09 03:01,Katy Perry,Birthday,1277
2024-09-09 03:01,Rascal Flatts,Mayberry,1207
2024-09-09 03:01,Travis Scott,Maria I'm Drunk (feat. Justin Bieber & Young Thug),2647
2024-09-09 03:01,i_o,Body Rock,1184
2024-09-09 03:01,Train,Calling All Angels,67918
2024-09-09 03:01,Bronski Beat,Smalltown Boy,1277
2024-09-09 03:01,Anderson .Paak,Am I Wrong (feat. ScHoolboy Q),1044
2024-09-09 03:01,Jungle,I've Been In Love,1416
2024-09-09 03:01,Trippie Redd,Taking A Walk,1277
2024-09-09 03:01,Mura Masa,Lovesick,1346
2024-09-09 03:01,Bakar,Hell N Back,3459
2024-09-09 03:01,Lil Uzi Vert,Neon Guts (feat. Pharrell Williams),1369
2024-09-09 03:01,Mac Dre,Since '84,3297
2024-09-09 03:03,Katy Perry,Birthday,1091
2024-09-09 03:03,Jungle,I've Been In Love,87678
2024-09-09 03:04,Drake,Jungle,1834
2024-09-09 03:04,Tame Impala,Patience,112013
2024-09-09 03:05,Flume,Enough,19597
2024-09-09 03:08,"Tyler, The Creator",RUNNING OUT OF TIME,177226
2024-09-09 03:09,Daft Punk,Beyond,35821
2024-09-09 03:10,Daft Punk,Beyond,2110
2024-09-09 03:11,Lil Uzi Vert,Spin Again,76770
2024-09-09 03:14,Disclosure,Defeated No More,184010
2024-09-09 03:20,Disclosure,Defeated No More,53090
2024-09-09 03:21,Disclosure,Latch,69277
2024-09-09 03:22,Disclosure,BOSS - Radio Edit,51734
2024-09-09 03:24,Disclosure,Higher Than Ever Before,60696
2024-09-09 04:51,Disclosure,Higher Than Ever Before,0
2024-09-09 04:51,Calvin Harris,Summer,1480
2024-09-09 04:51,BROCKHAMPTON,BOOGIE,1800
2024-09-09 04:51,Travis Scott,Grey,1170
2024-09-09 05:38,Riordan,Bring Me Down,15445
2024-09-09 05:38,Gorillaz,Andromeda (feat. DRAM),131370
2024-09-09 05:38,Proxy,Raven - Torren Foot & Airwolf Paradise Remix,9130
2024-09-09 05:47,Frank Ocean,Ivy,88064
2024-09-09 16:31,Frank Ocean,Ivy,249585
2024-09-09 16:48,Brent Faiyaz,Wasting Time ( feat. Drake & The Neptunes ),293192
2024-09-09 16:50,Childish Gambino,II. Shadows,99609
2024-09-09 16:51,Masego,Tadow,1787
2024-09-09 16:51,Avicii,Levels - Radio Edit,1416
2024-09-09 16:51,Empire Of The Sun,High And Low,1880
2024-09-09 16:51,Childish Gambino,I. Flight of the Navigator,61741
2024-09-09 16:52,Mac DeMarco,For the First Time,1578
2024-09-09 16:52,Baby Keem,HONEST,61161
2024-09-09 16:52,Wham!,Everything She Wants,1230
2024-09-09 16:54,Lil Uzi Vert,Spin Again,33552
2024-09-09 16:54,Baby Keem,16,115263
2024-09-09 16:54,Tame Impala,Is It True,8637
2024-09-09 16:54,Jauz,Gassed Up,1462
2024-09-09 16:55,Kanye West,Follow God,3645
2024-09-09 16:55,Trippie Redd,Matt Hardy 999,1509
2024-09-09 16:55,Chance the Rapper,Acid Rain,1462
2024-09-09 16:56,Mac Miller,Thumbalina,1695
2024-09-09 16:56,i_o,Body Rock,1555
2024-09-09 16:56,Pete Rock,Grown Man Sport,1230
2024-09-09 16:56,Michael Jackson,Human Nature,1416
2024-09-09 16:56,Dombresky,Down Low,1277
2024-09-09 16:56,Kali Uchis,telepatía,1718
2024-09-09 16:56,Kanye West,Yikes,1718
2024-09-09 16:56,Vacations,Next Exit,1137
2024-09-09 16:56,Ski Mask The Slump God,Burn The Hoods,1439
2024-09-09 16:56,Tyga,Taste (feat. Offset),1416
2024-09-09 16:56,Florence + The Machine,Dog Days Are Over,63042
2024-09-09 16:58,Travis Scott,Days Before Rodeo: The Prayer,106997
2024-09-09 17:01,A$AP Rocky,Kids Turned Out Fine,183120
2024-09-09 17:01,Outkast,Ms. Jackson,2414
2024-09-09 17:01,Logic,I'm Gone,305
2024-09-09 17:01,Kendrick Lamar,FEEL.,1439
2024-09-09 17:01,Vacations,Moving Out,5387
2024-09-09 17:03,Playboi Carti,New Choppa,109807
2024-09-09 17:03,Travis Scott,COFFEE BEAN,2809
2024-09-09 17:03,Voyage,Dynamic,1880
2024-09-09 17:03,Cults,Gilded Lily,1160
2024-09-09 17:05,Disclosure,Defeated No More,142059
2024-09-09 17:07,FISHER,It's A Killa,86447
2024-09-09 17:08,Knock2,dashstar*,2739
2024-09-09 17:08,Endor,Pump It Up,1091
2024-09-09 17:08,Biscits,Your Body,1114
2024-09-09 17:08,Proxy,Raven - Torren Foot & Airwolf Paradise Remix,63854
2024-09-09 17:08,Disclosure,When A Fire Starts To Burn,1880
2024-09-09 17:10,Empire Of The Sun,We Are The People - southstar Remix,152694
2024-09-09 17:10,James Hype,Ferrari,1044
2024-09-09 17:12,Samstone,Euphoria,1230
2024-09-09 17:12,AC Slater,The Don,1207
2024-09-09 17:12,Noizu,Summer 91 (Looking Back),1393
2024-09-09 17:12,Jax Jones,Feels,1114
2024-09-09 17:12,FISHER,Ya Kidding,1091
2024-09-09 17:12,NOTION,Hooked,1207
2024-09-09 17:12,Chris Lake,The Answer (featuring Arthur Baker & Victor Simonelli),70611
2024-09-09 17:13,Odd Mob,Losing Control,1532
2024-09-09 17:13,Louis The Child,It's Strange (feat. K.Flay),1207
2024-09-09 17:13,Fred again..,Delilah (pull me out of this),53173
2024-09-09 17:13,FISHER,TAKE IT OFF,1787
2024-09-09 17:13,Chris Lake,Turn off the Lights,1160
2024-09-09 17:13,it's murph,Food for the Soul,1091
2024-09-09 17:13,Champagne Kenny,Hands Up,1021
2024-09-09 17:21,GRiZ,supadupakulavibe,905
2024-09-09 17:21,DONT BLINK,ACID HOUSE,11075
2024-09-09 17:22,Martin Ikin,Make U Sweat,41842
2024-09-09 17:22,Steve Angello,ME,1950
2024-09-09 17:22,DONT BLINK,VIBRATION,2275
2024-09-09 17:22,Solardo,Fetish,21524
2024-09-09 17:25,Fred again..,places to be,133282
2024-09-09 23:10,Louis The Child,Better Not (with Wafia),1002
2024-09-10 00:50,Louis The Child,Better Not (with Wafia),24636
2024-09-10 03:57,Disclosure,Defeated No More,148485
2024-09-10 04:00,Gorillaz,On Melancholy Hill,4017
2024-09-10 04:00,Home,Hold,4527
2024-09-10 04:00,Denzel Curry,Take_it_Back_v2,1253
2024-09-10 04:00,"Tyler, The Creator",A BOY IS A GUN*,1532
2024-09-10 04:00,Flying Lotus,Never Catch Me,1253
2024-09-10 04:00,Kid Cudi,Sept. 16,2739
2024-09-10 04:00,Travis Scott,sweet sweet,1323
2024-09-10 04:00,Pink Floyd,Brain Damage,1230
2024-09-10 04:00,Disclosure,Latch,185364
2024-09-10 04:00,Dombresky,Down Low,1509
2024-09-10 04:00,Kanye West,Heard 'Em Say,1160
2024-09-10 04:00,M83,Solitude - Felsmann + Tiley Reinterpretation,1671
2024-09-10 04:00,RAC,Passion,1323
2024-09-10 04:00,James Hype,Ferrari,8243
2024-09-10 04:01,Denzel Curry,Pyro (leak 2019),975
2024-09-10 04:01,Childish Gambino,II. Shadows,998
2024-09-10 04:01,Flume,Never Be Like You (feat. Kai),13815
2024-09-10 04:01,BROCKHAMPTON,1999 WILDFIRE,24891
2024-09-10 04:01,Kendrick Lamar,i,1114
2024-09-10 04:01,Kid Cudi,Up Up & Away,2530
2024-09-10 04:01,Frances Forever,space girl,1671
2024-09-10 04:01,Berhana,Grey Luh,3366
2024-09-10 04:01,Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",1253
2024-09-10 04:01,Sister Nancy,Bam Bam,1230
2024-09-10 04:01,03 Greedo,Trap House (feat. Shoreline Mafia),1857
2024-09-10 04:01,Hermitude,HyperParadise - Flume Remix (Ganz Flip),1393
2024-09-10 04:03,Drake,Portland,40402
2024-09-10 04:05,Gunna,pushin P (feat. Young Thug),1764
2024-09-10 04:05,TisaKorean,The Mop,1462
2024-09-10 04:05,Aminé,Charmander,1207
2024-09-10 04:05,A$AP Rocky,Peso,145496
2024-09-10 04:08,Travis Scott,MODERN JAM (feat. Teezo Touchdown),125666
2024-09-10 04:08,Disclosure,You & Me,22337
2024-09-10 04:08,JID,NEVER,2391
2024-09-10 04:08,Travis Scott,sdp interlude,3274
2024-09-10 04:08,Juice WRLD,Make Believe,1393
2024-09-10 04:08,JAY-Z,Empire State Of Mind,1207
2024-09-10 04:08,Future,Million Dollar Play,2113
2024-09-10 04:08,Kanye West,Clique,1439
2024-09-10 04:09,Baby Keem,16,1904
2024-09-10 04:09,Lorde,Team,1625
2024-09-10 04:09,Pete Rock,Grown Man Sport,1300
2024-09-10 04:09,Disclosure,Defeated No More,35828
2024-09-10 04:09,Slushii,All I Need,1137
2024-09-10 04:09,Lil Uzi Vert,20 Min,1160
2024-09-10 04:10,The Carters,LOVEHAPPY,1787
2024-09-10 04:10,The xx,Intro,44141
2024-09-10 04:10,Logic,Soul Food,1509
2024-09-10 04:10,Kid Cudi,Enter Galactic (Love Connection Part I),1996
2024-09-10 04:10,Colbie Caillat,Bubbly,1695
2024-09-10 04:10,Lil Yachty,Get Dripped (feat. Playboi Carti),1486
2024-09-10 04:10,Trippie Redd,Demon Time,3041
2024-09-10 04:12,FISHER,Stop It,161866
2024-09-10 04:14,Arctic Monkeys,Do I Wanna Know?,1532
2024-09-10 04:14,Calvin Harris,Prayers Up (feat. Travis Scott & A-Trak),97593
2024-09-10 04:14,Childish Gambino,II. Earth: The Oldest Computer (The Last Night),2879
2024-09-10 04:14,Daft Punk,Infinity Repeating (2013 Demo) [feat. Julian Casablancas+The Voidz],1904
2024-09-10 04:15,Kid Cudi,Willing To Trust (with Ty Dolla $ign),23359
2024-09-10 04:16,Mac Miller,Get Up,110735
2024-09-10 04:16,Trippie Redd,Love Scars 3,1532
2024-09-10 04:16,Lil Uzi Vert,Venetia,1160
2024-09-10 04:17,Brooks & Dunn,Boot Scootin' Boogie,1323
2024-09-10 04:17,Playboi Carti,wokeuplikethis*,1695
2024-09-10 04:17,Denzel Curry,Track07,952
2024-09-10 04:17,Lil Uzi Vert,XO Tour Llif3,1625
2024-09-10 04:17,Anderson .Paak,Put Me Thru,1160
2024-09-10 04:17,Logic,Heard Em Say,1393
2024-09-10 04:17,Blondie,Heart Of Glass,1555
2024-09-10 04:18,Michael Gray,The Weekend - Radio Edit,75325
2024-09-10 04:19,Joey Bada$$,My Yout,47925
2024-09-10 04:22,Jungle,Back On 74,37922
2024-09-10 04:24,Daft Punk,Something About Us,2136
2024-09-10 04:24,spüke,Emanate,92903
2024-09-10 04:25,DONT BLINK,ACID HOUSE,47391
2024-09-10 04:26,Foster The People,Sit Next to Me - Stereotypes Remix,57864
2024-09-10 05:19,Foster The People,Sit Next to Me - Stereotypes Remix,0
2024-09-10 05:19,Her's,Harvey,2197
2024-09-10 05:33,A.L.I.S.O.N,Golden Dust,129790
2024-09-10 14:52,A.L.I.S.O.N,Golden Dust,3456
2024-09-10 16:31,Miami Horror,(BEYOND US),70101
2024-09-10 16:31,Logic,All I Do,1323
2024-09-10 16:32,Mac Miller,Get Up,1300
2024-09-10 16:32,Juice WRLD,Armed And Dangerous,1137
2024-09-10 16:32,Playboi Carti,Lean 4 Real (feat. Skepta),1369
2024-09-10 16:32,Logic,City Of Stars,1021
2024-09-10 16:32,Future,Million Dollar Play,1393
2024-09-10 16:32,Trippie Redd,Big 14 (feat. Moneybagg Yo),28514
2024-09-10 16:32,Logic,Amen,7500
2024-09-10 16:32,Eminem,Without Me,928
2024-09-10 16:35,Gorillaz,Andromeda (feat. DRAM),197546
2024-09-10 16:36,Rae Sremmurd,Swang,1160
2024-09-10 16:36,Blondie,Heart Of Glass,28789
2024-09-10 16:38,Empire Of The Sun,Half Mast,133863
2024-09-10 16:41,Joji,MODUS,206262
2024-09-10 16:45,Healy,Slalom (feat. PLC),232791
2024-09-10 16:53,Frank Ocean,Ivy,238769
2024-09-10 16:53,Miami Horror,Restless - Kraak & Smaak Remix,1369
2024-09-10 16:58,Frank Ocean,Nikes,305249
2024-09-10 17:02,TV Girl,Lovers Rock,1416
2024-09-10 17:02,Childish Gambino,Me and Your Mama,1184
2024-09-10 17:02,Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",468
2024-09-10 17:02,Brent Faiyaz,Wasting Time ( feat. Drake & The Neptunes ),1323
2024-09-10 17:02,Frank Ocean,Self Control,249667
2024-09-10 17:05,Frank Ocean,Lost,196487
2024-09-10 17:05,Dre'es,Warm,1648
2024-09-10 17:05,Louis Futon,Surreal,2786
2024-09-10 17:05,Frank Ocean,Forrest Gump,1904
2024-09-10 17:05,Frank Ocean,Sweet Life,1439
2024-09-10 17:08,Drake,Jungle,174985
2024-09-10 17:08,Frank Ocean,Moon River,2391
2024-09-10 17:12,Drake,Doing It Wrong,1277
2024-09-10 17:12,Mac Miller,What's the Use?,1277
2024-09-10 17:12,Frank Ocean,Seigfried,210860
2024-09-10 17:12,Daniel Caesar,Best Part (feat. H.E.R.),4411
2024-09-10 17:12,Joey Bada$$,Head High,1300
2024-09-10 17:14,Frank Ocean,Solo,142616
2024-09-10 17:15,TS7,So High,1486
2024-09-10 17:15,Frank Ocean,Provider,9264
2024-09-10 17:15,Noizu,Push To Start (feat. No/Me),1648
2024-09-10 17:15,Jauz,Gassed Up,1230
2024-09-10 17:16,Chris Lake,In The Yuma (feat. Aatig),109807
2024-09-10 17:17,Biscits,Your Body,1904
2024-09-10 17:17,FISHER,Losing It,1648
2024-09-10 17:17,Fred again..,Admit It (u dont want 2),2252
2024-09-10 17:17,Bassboy,Thru Your Mind,4620
2024-09-10 17:17,DONT BLINK,ACID HOUSE,2623
2024-09-10 17:18,Martin Ikin,Hands Up,2275
2024-09-10 17:18,Avicii,Levels - Radio Edit,905
2024-09-10 17:18,Chris Lorenzo,Hallucinogen,6060
2024-09-10 17:18,NOTION,Hooked,1439
2024-09-10 17:18,MPH,Screamer,93158
2024-09-10 17:22,Fred again..,Danielle (smile on my face),197346
2024-09-10 17:22,GRiZ,supadupakulavibe,1741
2024-09-10 17:22,Aluna,Body Pump - Lady Bee Remix,1346
2024-09-10 17:22,DJ Hazard,Bricks Don't Roll,8382
2024-09-10 17:22,Skrillex,Leave Me Like This,1973
2024-09-10 17:23,DR. GABBA,Plasma,84125
2024-09-10 17:27,FISHER,TAKE IT OFF,194604
2024-09-10 17:44,Zeds Dead,Lights Go Down,11576
2024-09-10 17:47,Of Monsters and Men,Little Talks,204660
2024-09-10 17:47,Daniel Caesar,ENTROPY,2693
2024-09-10 17:48,Justice,D.A.N.C.E,2368
2024-09-10 17:48,Mac DeMarco,On the Level,2182
2024-09-10 17:48,Genesis Owusu,WUTD,2438
2024-09-10 17:48,John Summit,Where You Are,2020
2024-09-10 17:48,Mac DeMarco,Let Her Go,44350
2024-09-10 17:49,Justice,D.A.N.C.E,975
2024-09-10 17:49,Mac DeMarco,On the Level,1253
2024-09-10 17:49,Tame Impala,Elephant,59280
2024-09-10 17:49,John Summit,Where You Are,92
2024-09-10 17:49,Mac DeMarco,Let Her Go,2298
2024-09-10 17:50,Genesis Owusu,WUTD,14326
2024-09-10 17:50,Of Monsters and Men,Little Talks,13978
2024-09-10 17:50,Daniel Caesar,ENTROPY,2136
2024-09-10 17:52,John Summit,Where You Are,91974
2024-09-10 17:54,Tame Impala,Disciples,2252
2024-09-10 17:54,Tame Impala,Reality In Motion - GUM Remix,2020
2024-09-10 17:54,Tame Impala,Patience,154017
2024-09-10 17:54,Dombresky,Down Low,2113
2024-09-10 17:54,Tame Impala,"New Person, Same Old Mistakes",4156
2024-09-10 17:56,The Naked And Famous,Young Blood,91509
2024-09-10 21:34,Noizu,Baby Baby,6919
2024-09-10 21:34,The Naked And Famous,Young Blood,0
2024-09-10 21:34,Anti Up,The Weekend,23034
2024-09-10 21:37,Chris Lake,"Lies, Deception, And Fantasy",137206
2024-09-10 21:38,Fourword,Snake Charmer,2205
2024-09-10 21:38,LF SYSTEM,Afraid To Feel,1927
2024-09-10 21:38,JOYRYDE,I WARE HOUSE,1811
2024-09-10 21:38,Subsonic,Love VIP,1950
2024-09-10 21:38,Anti Up,The Weekend,69497
2024-09-10 21:40,Odd Mob,Losing Control,137160
2024-09-10 21:40,The Sponges,Space Funk '75,1973
2024-09-10 21:43,Anti Up,Chromatic,180953
2024-09-10 21:44,Louis The Child,Better Not (with Wafia),1927
2024-09-10 21:44,Noizu,Get Rockin',5712
2024-09-10 21:44,FISHER,Stop It,24729
2024-09-10 21:44,Chris Lake,Summertime Blues (feat. Nathan Nicholson),2438
2024-09-10 21:44,Starjunk 95,99th Street,7267
2024-09-10 21:45,Dombresky,In My Soul,71098
2024-09-10 21:53,Chris Lake,Deceiver,162670
2024-09-10 21:55,FISHER,Ya Didn't,4342
2024-09-10 21:55,Chris Lorenzo,Hallucinogen,116868
2024-09-10 21:55,Jorja Smith,Little Things x Gypsy Woman - L BEATS MASHUP,1950
2024-09-10 21:56,Dombresky,Jack Machine,2020
2024-09-10 22:24,Flume,The Difference,96572
2024-09-10 22:24,Biscits,Your Body,650
2024-09-10 22:24,FISHER,Freaks,1369
2024-09-10 22:24,Sammy Virji,Moonlight,1671
2024-09-10 22:24,Skrillex,Chicken Soup,1927
2024-09-10 22:24,it's murph,Food for the Soul,882
2024-09-10 22:24,FISHER,Ya Kidding,1671
2024-09-10 22:24,Riordan,Needle On The Record,812
2024-09-10 22:24,belac,All the Way,2229
2024-09-10 22:26,FISHER,Atmosphere,110155
2024-09-10 23:14,John Summit,Make Me Feel,30532
2024-09-10 23:14,Klaus Veen,Poison,1194
2024-09-10 23:14,Riordan,Bring Me Down,1450
2024-09-10 23:14,Qubiko,Love Like This,1215
2024-09-10 23:16,Klaus Veen,Poison,89196
2024-09-11 01:17,Klaus Veen,Poison,487
2024-09-11 01:17,Qubiko,Love Like This,4504
2024-09-11 01:22,spüke,Emanate,202816
2024-09-11 01:25,Dom Dolla,Miracle Maker,153131
2024-09-11 03:54,Dom Dolla,Miracle Maker,3861
2024-09-11 03:58,Frank Ocean,Provider,243238
2024-09-11 03:58,Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",1044
2024-09-11 03:58,Mac Miller,Self Care,1114
2024-09-11 03:58,Isaiah Rashad,Wat's Wrong (feat. Zacari & Kendrick Lamar),967
2024-09-11 04:00,Brent Faiyaz,"GRAVITY (FEAT. TYLER, THE CREATOR)",1486
2024-09-11 04:00,Mac Miller,Self Care,77717
2024-09-11 04:02,Daniel Caesar,CYANIDE,1207
2024-09-11 04:02,Mac Miller,Stay,1021
2024-09-11 04:02,Frank Ocean,Forrest Gump,164699
2024-09-11 04:03,Baby Keem,16,1462
2024-09-11 04:03,GoldLink,Dance On Me,1764
2024-09-11 04:03,Mac Miller,Come Back to Earth,1207
2024-09-11 04:03,GoldLink,Palm Trees,8010
2024-09-11 04:03,Kendrick Lamar,LOVE. FEAT. ZACARI.,1625
2024-09-11 04:03,Childish Gambino,The Palisades,1300
2024-09-11 04:03,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",1625
2024-09-11 04:03,Kali Uchis,"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",1416
2024-09-11 04:03,Drake,"Hold On, We're Going Home",1091
2024-09-11 04:03,Frank Ocean,Pyramids,1555
2024-09-11 04:03,The Underachievers,Rain Dance (Phase 1 Intro),2275
2024-09-11 04:03,Kendrick Lamar,Sherane a.k.a Master Splinter’s Daughter,1346
2024-09-11 04:03,Chance the Rapper,Acid Rain,1509
2024-09-11 04:03,Isaiah Rashad,West Savannah (feat. SZA),1509
2024-09-11 04:04,Kendrick Lamar,PRIDE.,47252
2024-09-11 04:07,Vacations,Telephones,2229
2024-09-11 04:07,Frank Ocean,Pink + White,175984
2024-09-11 04:07,Brent Faiyaz,Wasting Time ( feat. Drake & The Neptunes ),1300
2024-09-11 04:07,Frank Ocean,White Ferrari,1996
2024-09-11 04:10,Frank Ocean,Lost,1207
2024-09-11 04:10,sagun,I'll Keep You Safe,1346
2024-09-11 04:10,Mac Miller,What's the Use?,1044
2024-09-11 04:10,Kanye West,Ultralight Beam,882
2024-09-11 04:10,Frank Ocean,Thinkin Bout You,176703
2024-09-11 04:10,Lupe Fiasco,WAV Files,1091
2024-09-11 04:10,Mac Miller,Weekend (feat. Miguel),1416
2024-09-11 04:10,The Marías,Over the Moon,1068
2024-09-11 04:12,Joey Bada$$,500 Benz,1393
2024-09-11 04:12,The Weeknd,Die For You,1602
2024-09-11 04:12,Childish Gambino,Me and Your Mama,2020
2024-09-11 04:12,Drake,Jungle,1671
2024-09-11 04:12,Frank Ocean,Super Rich Kids,3970
2024-09-11 04:12,Isaiah Rashad,Heavenly Father,1486
2024-09-11 04:12,Joji,SLOW DANCING IN THE DARK,1068
2024-09-11 04:12,Frank Ocean,Swim Good,1741
2024-09-11 04:12,Khruangbin,White Gloves,1532
2024-09-11 04:12,Free Nationals,Time,3784
2024-09-11 04:12,Frank Ocean,Godspeed,127291
2024-09-11 04:13,Frank Ocean,Solo,69868
2024-09-11 04:13,PinkPantheress,Pain,1184
2024-09-11 04:15,Suki Waterhouse,Good Looking,1486
2024-09-11 04:15,Frank Ocean,Nights,94017
2024-09-11 04:19,Frank Ocean,Seigfried,246851
2024-09-11 04:21,A$AP Rocky,Purity (feat. Frank Ocean),102144
2024-09-11 04:45,A$AP Rocky,Purity (feat. Frank Ocean),160203
2024-09-11 04:48,Lyn Lapid,In My Mind,162794
2024-09-11 04:52,Men I Trust,Show Me How,215110
2024-09-11 04:53,Joey Bada$$,Head High,55949
2024-09-11 04:58,Beach House,Space Song,320466
2024-09-11 05:02,"Tyler, The Creator",Garden Shed (feat. Estelle),223946
2024-09-11 05:02,Frank Ocean,Biking (Solo),16997
2024-09-11 16:32,Frank Ocean,Biking (Solo),195493
2024-09-11 16:37,Mac Miller,Jet Fuel,345213
2024-09-11 16:38,Lana Del Rey,Young And Beautiful,7816
2024-09-11 16:40,Travis Scott,COFFEE BEAN,145473
2024-09-11 16:49,Travis Scott,COFFEE BEAN,8986
2024-09-11 16:51,Childish Gambino,II. Shadows,121602
2024-09-11 16:53,Childish Gambino,III. Urn,15603
2024-09-11 16:53,Frank Ocean,Moon River,1277
2024-09-11 16:53,Childish Gambino,I. Flight of the Navigator,89048
2024-09-11 16:53,Daniel Caesar,ENTROPY,8544
2024-09-11 16:54,"Tyler, The Creator",She,87957
2024-09-11 16:54,Daniel Caesar,Best Part (feat. H.E.R.),557
2024-09-11 16:57,The Weeknd,Pray For Me (with Kendrick Lamar),19365
2024-09-11 16:57,Disclosure,Defeated No More,131169
2024-09-11 16:57,Anti Up,Chromatic,5874
2024-09-11 16:57,belac,All the Way,3436
2024-09-11 16:59,Anti Up,The Weekend,143801
2024-09-11 17:00,John Summit,Make Me Feel,25843
2024-09-11 17:00,Starjunk 95,99th Street,1764
2024-09-11 17:03,Jax Jones,Feels,2321
2024-09-11 17:03,Empire Of The Sun,We Are The People - southstar Remix,202361
2024-09-11 17:03,James Hype,I Was Lovin' You (feat. Dots Per Inch & Ayak) - TS7 Remix,1950
2024-09-11 17:05,Shaun Dean,Shut You Down,1532
2024-09-11 17:05,AlunaGeorge,Best Be Believing - Shadow Child Remix,95619
2024-09-11 17:07,Martin Ikin,Hands Up,1346
2024-09-11 17:07,Qlank,Suffocating,1184
2024-09-11 17:07,Chris Lake,Beat Freak (ft. lau.ra),1114
2024-09-11 17:07,AC Slater,Seismic,1532
2024-09-11 17:07,Chris Lake,I Want You,94876
2024-09-11 17:07,LF SYSTEM,Afraid To Feel,1648
2024-09-11 17:07,FISHER,Stop It,1137
2024-09-11 17:07,wavzur,Black Stallion,1230
2024-09-11 17:07,FineArt,With U,1346
2024-09-11 17:07,FISHER,It's A Killa,2786
2024-09-11 17:10,Odd Mob,Lithium,1160
2024-09-11 17:10,NGHTMRE,REDLIGHT - Holy Goof Remix,1068
2024-09-11 17:10,Zeds Dead,Lights Go Down,1044
2024-09-11 17:10,Disclosure,You & Me - Flume Remix,2113
2024-09-11 17:10,Skrillex,Chicken Soup,998
2024-09-11 17:10,Riordan,Bring Me Down,1277
2024-09-11 17:10,Anti Up,Chromatic,164606
2024-09-11 17:10,Aluna,Body Pump - Lady Bee Remix,975
2024-09-11 17:10,Truth x Lies,Think About It,1230
2024-09-11 17:10,MPH,Crash & Burn,1253
2024-09-11 17:10,HODA,Kicks,1904
2024-09-11 17:10,Zero,Behind the Scenes (feat. Jess Spink),1509
2024-09-11 17:11,FISHER,You Little Beauty,1578
2024-09-11 17:11,Louis The Child,Better Not (with Wafia),1671
2024-09-11 17:11,GRiZ,supadupakulavibe,975
2024-09-11 17:11,The Sponges,Space Funk '75,1625
2024-09-11 17:11,Meraki,Need You,1277
